subject_id,budget_nights,seed,stratum_type,stratum,target,metric,value,seed_sd,n_windows,n_nights
User02,3,2,device,22482,humidity,bias,-3.666005687711452,,59296,35
User02,3,2,device_x_channel_quality_phase,22482/normal,temperature,mae,4.028365245226993,,23134,13
User02,3,2,device_x_channel_quality_phase,22482/normal,temperature,rmse,4.411184675766528,,23134,13
User02,3,2,device_x_channel_quality_phase,22482/normal,temperature,bias,-4.018852992383711,,23134,13
User02,3,2,device_x_channel_quality_phase,22482/normal,humidity,mae,11.336544452682666,,23134,13
User02,3,2,device_x_channel_quality_phase,22482/normal,humidity,rmse,13.892816670462441,,23134,13
User02,3,2,device_x_channel_quality_phase,22482/normal,humidity,bias,-6.109485505077594,,23134,13
User02,3,2,device_x_channel_quality_phase,22482/p1_transition,temperature,mae,4.5145272731757755,,2485,1
User02,3,2,device_x_channel_quality_phase,22482/p1_transition,temperature,rmse,4.871722584197483,,2485,1
User02,3,2,device_x_channel_quality_phase,22482/p1_transition,temperature,bias,-4.5145272731757755,,2485,1
User02,3,2,device_x_channel_quality_phase,22482/p1_transition,humidity,mae,13.968992780825143,,2485,1
User02,3,2,device_x_channel_quality_phase,22482/p1_transition,humidity,rmse,16.691965489473954,,2485,1
User02,3,2,device_x_channel_quality_phase,22482/p1_transition,humidity,bias,-13.424886552224672,,2485,1
User02,3,2,device_x_channel_quality_phase,22482/p1_response_shift,temperature,mae,2.8352799131168576,,33677,21
User02,3,2,device_x_channel_quality_phase,22482/p1_response_shift,temperature,rmse,3.192622792284692,,33677,21
User02,3,2,device_x_channel_quality_phase,22482/p1_response_shift,temperature,bias,-2.80636370581678,,33677,21
User02,3,2,device_x_channel_quality_phase,22482/p1_response_shift,humidity,mae,16.943069115567884,,33677,21
User02,3,2,device_x_channel_quality_phase,22482/p1_response_shift,humidity,rmse,19.047766476728754,,33677,21
User02,3,2,device_x_channel_quality_phase,22482/p1_response_shift,humidity,bias,-1.2673870149299187,,33677,21
User02,7,0,device,22480,temperature,mae,0.6578528388662889,,36543,30
User02,7,0,device,22480,temperature,rmse,0.9158566749579897,,36543,30
User02,7,0,device,22480,temperature,bias,-0.37239021036433856,,36543,30
User02,7,0,device,22480,humidity,mae,18.444682401250585,,36543,30
User02,7,0,device,22480,humidity,rmse,19.96496937425328,,36543,30
User02,7,0,device,22480,humidity,bias,18.435963775599177,,36543,30
User02,7,0,device,22482,temperature,mae,2.684598111234655,,59296,35
User02,7,0,device,22482,temperature,rmse,3.064163239836927,,59296,35
User02,7,0,device,22482,temperature,bias,-2.6483448067529403,,59296,35
User02,7,0,device,22482,humidity,mae,12.780499202701188,,59296,35
User02,7,0,device,22482,humidity,rmse,17.337802746330023,,59296,35
User02,7,0,device,22482,humidity,bias,8.085473854559664,,59296,35
User02,7,0,device_x_channel_quality_phase,22482/normal,temperature,mae,3.0983064456284874,,23134,13
User02,7,0,device_x_channel_quality_phase,22482/normal,temperature,rmse,3.423956848083154,,23134,13
User02,7,0,device_x_channel_quality_phase,22482/normal,temperature,bias,-3.066644848869155,,23134,13
User02,7,0,device_x_channel_quality_phase,22482/normal,humidity,mae,9.518026170353373,,23134,13
User02,7,0,device_x_channel_quality_phase,22482/normal,humidity,rmse,12.514974457354015,,23134,13
User02,7,0,device_x_channel_quality_phase,22482/normal,humidity,bias,7.0432854242298,,23134,13
User02,7,0,device_x_channel_quality_phase,22482/p1_transition,temperature,mae,3.6841097428030296,,2485,1
User02,7,0,device_x_channel_quality_phase,22482/p1_transition,temperature,rmse,3.991516102373029,,2485,1
User02,7,0,device_x_channel_quality_phase,22482/p1_transition,temperature,bias,-3.6838400182780493,,2485,1
User02,7,0,device_x_channel_quality_phase,22482/p1_transition,humidity,mae,6.3086218640014105,,2485,1
User02,7,0,device_x_channel_quality_phase,22482/p1_transition,humidity,rmse,8.748722818192022,,2485,1
User02,7,0,device_x_channel_quality_phase,22482/p1_transition,humidity,bias,-0.7132007648101478,,2485,1
User02,7,0,device_x_channel_quality_phase,22482/p1_response_shift,temperature,mae,2.3266530741970826,,33677,21
User02,7,0,device_x_channel_quality_phase,22482/p1_response_shift,temperature,rmse,2.7023525485177218,,33677,21
User02,7,0,device_x_channel_quality_phase,22482/p1_response_shift,temperature,bias,-2.284590351933437,,33677,21
User02,7,0,device_x_channel_quality_phase,22482/p1_response_shift,humidity,mae,15.499169699390423,,33677,21
User02,7,0,device_x_channel_quality_phase,22482/p1_response_shift,humidity,rmse,20.396918668574873,,33677,21
User02,7,0,device_x_channel_quality_phase,22482/p1_response_shift,humidity,bias,9.450639800943996,,33677,21
User02,7,1,device,22480,temperature,mae,0.6505515297593983,,36543,30
User02,7,1,device,22480,temperature,rmse,0.8848688396556275,,36543,30
User02,7,1,device,22480,temperature,bias,-0.2807682008336948,,36543,30
User02,7,1,device,22480,humidity,mae,18.543794341064824,,36543,30
