subject_id,fold,target,condition,condition_name,budget_nights,seed,R,Q,r_pooled,r_within,r_within_mat,r2_pooled,oracle_affine,identity_gap,mae,rmse,bias,target_sd,constant_prediction,n_windows,n_nights,status,per_night_r_median,n_nights_eligible,n_nights_too_few_windows,n_nights_zero_target_sd,n_nights_zero_prediction_sd,n_nights_total,protocol_version
User01,1,temperature,E,full_fine_tuning,3,2,1.2523849225947414,0.6158642956435324,-0.15358835138872076,-0.010992432038969494,-0.010992432038969494,0.023589381682305163,0.9881349190863031,4.440892098500626e-16,2.965733073402239,3.5279541512792063,2.7399916891069123,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,-0.011188806088385888,136,0,0,0,136,v1.2
User01,1,humidity,E,full_fine_tuning,3,2,1.4727640901525736,0.9656644620069483,-0.12246811463279615,-0.12352478314435378,-0.12352478314435378,0.014998439101711699,0.9924724484328461,4.440892098500626e-16,35.46670444547784,37.65081010621787,35.46464474737688,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.09265378761646034,136,0,0,0,136,v1.2
User01,1,temperature,E,full_fine_tuning,7,0,1.126252225370889,0.49714575390432786,-0.02141240708642824,-0.03967938774608971,-0.03967938774608971,0.0004584911772349224,0.999770728128587,2.220446049250313e-16,2.248300813498881,2.711582455515873,1.8326239391312753,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,-0.03272936700068954,136,0,0,0,136,v1.2
User01,1,humidity,E,full_fine_tuning,7,0,1.311862900015676,0.7568730091430764,-0.0978549338388698,-0.06765938226731917,-0.06765938226731917,0.009575588076609586,0.9952006892699534,0.0,29.762046793452583,31.815996000158904,29.756230087218153,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.023502560847010672,136,0,0,0,136,v1.2
User01,1,temperature,E,full_fine_tuning,7,1,1.0934570508107175,0.45421749448819926,0.01174020206276164,0.008562187306796462,0.008562187306796462,0.00013783234447447266,0.9999310814528797,2.220446049250313e-16,2.2491326007428256,2.709980766870717,1.8918381023207163,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.01805454416942349,136,0,0,0,136,v1.2
User01,1,humidity,E,full_fine_tuning,7,1,1.4176397582200526,0.8759588130263783,-0.13836189462502044,-0.09175711517768051,-0.09175711517768051,0.01914401388422526,0.9903817375718187,0.0,29.55680087309718,31.947503549317414,29.53882393435267,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.052518798309857076,136,0,0,0,136,v1.2
User01,1,temperature,E,full_fine_tuning,7,2,1.1435366977220807,0.4672522693601795,-0.09561376335018668,-0.011881422698221573,-0.011881422698221573,0.009141991741985501,0.9954185090995719,4.440892098500626e-16,2.417872631520781,2.9270599910720945,2.1094962384281235,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.002383531948523857,136,0,0,0,136,v1.2
User01,1,humidity,E,full_fine_tuning,7,2,1.3503936983921785,0.8338433847298043,-0.07691393416835282,-0.08429457656623586,-0.08429457656623586,0.0059157532692537115,0.9970377358609585,0.0,30.51757207394241,32.63480420322787,30.506503164061233,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.058724038776568545,136,0,0,0,136,v1.2
User01,1,temperature,E,full_fine_tuning,14,0,0.9908934754350828,0.27299484506614385,0.16970339815468227,-0.013352626151976263,-0.013352626151976263,0.028799243345246618,0.9854951834761818,2.220446049250313e-16,1.7116959553467817,2.0811377201902577,1.1132614060977635,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,-0.01270806855414117,136,0,0,0,136,v1.2
User01,1,humidity,E,full_fine_tuning,14,0,1.3382800442956835,0.7407751533809478,-0.16350821702635718,-0.04250049054461989,-0.04250049054461989,0.02673493703513832,0.9865419722266568,2.220446049250313e-16,15.786125678465487,19.044896228737795,15.189618698706337,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.05673893711173411,136,0,0,0,136,v1.2
User01,1,temperature,E,full_fine_tuning,14,1,1.0103204222467537,0.24873390421251004,0.08266102609961645,-0.006225207323714656,-0.006225207323714656,0.006832845235841472,0.9965777213866255,0.0,1.8080890003611516,2.1965460533956476,1.269098534476052,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,-0.010196960715050133,136,0,0,0,136,v1.2
User01,1,humidity,E,full_fine_tuning,14,1,1.2584124229034435,0.6583847320880286,-0.11401492421836502,-0.03447477688170569,-0.03447477688170569,0.01299940294451952,0.993479037048835,4.440892098500626e-16,16.515323596853243,19.435739087339467,16.15697050928776,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.0349282216702886,136,0,0,0,136,v1.2
User01,1,temperature,E,full_fine_tuning,14,2,0.9905406990347528,0.26437359792938125,0.16779762338743232,0.006998067710864838,0.006998067710864838,0.02815604241447057,0.9858214633418819,1.1102230246251565e-16,1.739556205288495,2.113098941759874,1.1728618664244004,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.003795450302171853,136,0,0,0,136,v1.2
User01,1,humidity,E,full_fine_tuning,14,2,1.365467194912742,0.7653781417131461,-0.18206488099254825,-0.04654207551334665,-0.04654207551334665,0.03314762089083076,0.9832865193366424,2.220446049250313e-16,15.78284313086788,19.040774101684192,15.005017912334242,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.03519458626377203,136,0,0,0,136,v1.2
User01,1,temperature,S,scratch_initialization_control,14,0,0.9941712116615293,0.16263020746329362,0.11705139800548378,0.003225825118418015,0.003225825118418015,0.013701029775038173,0.9931258581997359,2.220446049250313e-16,1.7689328863158995,2.1448027049123364,1.2197980130643433,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.014226554270222376,136,0,0,0,136,v1.2
User01,1,humidity,S,scratch_initialization_control,14,0,1.2886101056021464,0.7157082228180106,-0.1035881238494334,-0.06507144934680031,-0.06507144934680031,0.010730499402645553,0.9946202796029018,0.0,15.889639143219139,18.98790636891007,15.432831863558558,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.09522946074621791,136,0,0,0,136,v1.2
User01,1,temperature,S,scratch_initialization_control,14,1,0.9920061962822432,0.1320520253328217,0.1263193194048043,0.01714803397691364,0.01714803397691364,0.015956570454892963,0.9919896317729874,1.1102230246251565e-16,1.7908058920733234,2.1720398492325463,1.2724095796519361,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.031588454627128046,136,0,0,0,136,v1.2
User01,1,humidity,S,scratch_initialization_control,14,1,1.3062630141709681,0.7346025262875711,-0.11345059715850404,-0.07070343550701338,-0.07070343550701338,0.012871037995621165,0.9935436387015816,0.0,15.407136965636143,18.585535070563818,14.82154407002788,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.08864752886226987,136,0,0,0,136,v1.2
User01,1,temperature,S,scratch_initialization_control,14,2,0.985810097676858,0.15422608425843248,0.16846740495906679,0.015545940147130016,0.015545940147130016,0.0283812665336422,0.985707225024935,3.3306690738754696e-16,1.7798105461329075,2.1547910786608595,1.2581662273369763,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.011141612032174772,136,0,0,0,136,v1.2
User01,1,humidity,S,scratch_initialization_control,14,2,1.309283693990748,0.7347043607058067,-0.11870985326829847,-0.07111370325518232,-0.07111370325518232,0.014092029262980954,0.9929289857472281,4.440892098500626e-16,15.980597813404904,19.131577886162358,15.48196044748463,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.09982711754055687,136,0,0,0,136,v1.2
User02,2,temperature,A,training_mean,0,,1.0,0.0,nan,nan,nan,nan,nan,0.0,4.854795038838032,5.146049409486777,-4.854795038838032,1.7066896776370382,True,95839,36,post_hoc_second_order_diagnostic,,,,,,,v1.2
User02,2,humidity,A,training_mean,0,,1.0,0.0,nan,nan,nan,nan,nan,0.0,25.052381038652857,28.405965402484995,-24.85030876242971,13.7608511676816,True,95839,36,post_hoc_second_order_diagnostic,,,,,,,v1.2
User02,2,temperature,B,adaptation_target_mean,1,,1.0,0.0,nan,nan,nan,nan,nan,0.0,1.9797695907003794,2.55793155379278,-1.905314718920716,1.7066896776370382,True,95839,36,post_hoc_second_order_diagnostic,,,,,,,v1.2
User02,2,humidity,B,adaptation_target_mean,1,,1.0,0.0,nan,nan,nan,nan,nan,0.0,13.718377422050171,16.64040243520681,9.356386500490062,13.7608511676816,True,95839,36,post_hoc_second_order_diagnostic,,,,,,,v1.2
User02,2,temperature,B,adaptation_target_mean,3,,1.0,0.0,nan,nan,nan,nan,nan,4.440892098500626e-16,1.8081720877056795,2.346686478124572,-1.6106358281312037,1.7066896776370382,True,95839,36,post_hoc_second_order_diagnostic,,,,,,,v1.2
User02,2,humidity,B,adaptation_target_mean,3,,1.0,0.0,nan,nan,nan,nan,nan,2.220446049250313e-16,15.534438863672138,18.894003947185414,12.946905433236692,13.7608511676816,True,95839,36,post_hoc_second_order_diagnostic,,,,,,,v1.2
User02,2,temperature,B,adaptation_target_mean,7,,1.0,0.0,nan,nan,nan,nan,nan,4.440892098500626e-16,1.810826203182461,2.3508302803656447,-1.616667359518092,1.7066896776370382,True,95839,36,post_hoc_second_order_diagnostic,,,,,,,v1.2
User02,2,humidity,B,adaptation_target_mean,7,,1.0,0.0,nan,nan,nan,nan,nan,0.0,16.692969025227423,20.139936368787215,14.705645585274855,13.7608511676816,True,95839,36,post_hoc_second_order_diagnostic,,,,,,,v1.2
